gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000002017	110.8653	-0.0005508657	0.012115982	0.3928452	0.9984822
ENSMUSG00000002020	4.064717	8.32359e-05	0.02265725	0.8833169	0.9984822
ENSMUSG00000002028	1745.888	-7.048441e-05	0.014025307	0.895586	0.9984822
ENSMUSG00000002031	151.2809	0.001216159	0.017862609	0.1473752	0.9805731
ENSMUSG00000002032	96.1471	-0.0001064898	0.011467728	0.8520206	0.9984822
ENSMUSG00000002043	35.40219	0.00184536	0.027628957	0.06266527	0.9222363
ENSMUSG00000002052	1198.034	9.078297e-05	0.007561854	0.8774135	0.9984822
ENSMUSG00000002055	22.94189	-0.0009311075	0.025838761	0.1827318	0.9833355
ENSMUSG00000002058	57.13972	-5.497262e-05	0.013383012	0.9201163	0.9984822
ENSMUSG00000002059	132.2046	0.0009463825	0.016397474	0.2072389	0.9893112
ENSMUSG00000002064	182.7825	4.812918e-05	0.010663907	0.932472	0.9984822
ENSMUSG00000002068	38.83327	-0.0004284679	0.01673941	0.4469544	0.9984822
ENSMUSG00000002076	1.151657	0.0003965491	0.058090943	0.7825985	NA
ENSMUSG00000002083	26.616	0.0001150044	0.014409789	0.8292702	0.9984822
ENSMUSG00000002100	1.842336	-7.779134e-05	0.028084857	0.909475	NA
ENSMUSG00000002102	567.7977	-0.0002602164	0.011839615	0.6572933	0.9984822
ENSMUSG00000002103	531.1703	-0.004217101	0.029132478	0.0230112	0.7147812
ENSMUSG00000002104	4.693129	-4.359664e-05	0.024301319	0.9421103	0.9984822
ENSMUSG00000002105	92.39456	-0.002956217	0.032454032	0.0315601	0.7751898
ENSMUSG00000002107	3722.181	2.066377e-05	0.012203754	0.9707318	0.9993524
ENSMUSG00000002108	14.18511	8.398141e-05	0.015541431	0.869766	0.9984822
ENSMUSG00000002109	78.58151	0.0003058237	0.013473398	0.5984503	0.9984822
ENSMUSG00000002111	12.78119	0.0002436715	0.017465017	0.6386095	0.9984822
ENSMUSG00000002129	395.0378	-0.0003112178	0.010441558	0.5987231	0.9984822
ENSMUSG00000002147	45.43992	-0.0009854982	0.019913229	0.1723772	0.9805731
ENSMUSG00000002190	47.90832	-0.0001283602	0.013550817	0.8156876	0.9984822
ENSMUSG00000002204	0.2325157	0	0.099713563	1	NA
ENSMUSG00000002205	99.44983	7.129709e-05	0.010970816	0.9003444	0.9984822
ENSMUSG00000002210	136.1752	-0.0005230863	0.012359619	0.412635	0.9984822
ENSMUSG00000002221	274.8789	0.001320845	0.017173206	0.1336723	0.9805731
ENSMUSG00000002222	1368.239	0.0001386626	0.009554324	0.806948	0.9984822
ENSMUSG00000002227	58.20882	-0.0004527335	0.015495977	0.4405334	0.9984822
ENSMUSG00000002228	1.849605	-0.0001448137	0.03318177	0.8573344	NA
ENSMUSG00000002233	35.0393	-0.0004917951	0.017010144	0.3955142	0.9984822
ENSMUSG00000002249	9.000404	-0.0003066097	0.019565527	0.5659272	0.9984822
ENSMUSG00000002250	32.88337	-0.0007312547	0.021280968	0.2470116	0.9984822
ENSMUSG00000002257	6.137013	-0.000917813	0.035620451	0.2534654	0.9984822
ENSMUSG00000002265	5005.769	0.0002096306	0.01020468	0.7164189	0.9984822
ENSMUSG00000002266	29.03107	-0.000196835	0.019418967	0.7060193	0.9984822
ENSMUSG00000002274	146.222	0.002144697	0.031358017	0.04793078	0.8580276
ENSMUSG00000002279	151.9725	0.0004787555	0.014494256	0.4330564	0.9984822
ENSMUSG00000002280	149.6274	-5.463105e-05	0.011423392	0.923435	0.9984822
ENSMUSG00000002289	16.02374	-0.0001800121	0.015890574	0.7284803	0.9984822
ENSMUSG00000002297	10.48364	0.004394934	0.077761871	0.02935059	0.7618396
ENSMUSG00000002307	117.4047	4.356243e-05	0.011327751	0.9388988	0.9984822
ENSMUSG00000002308	70.20756	0.0006826062	0.015283657	0.3059145	0.9984822
ENSMUSG00000002319	408.0434	0.0007125529	0.011375563	0.2954727	0.9984822
ENSMUSG00000002320	173.5018	0.0009931576	0.015997761	0.1974859	0.9867742
ENSMUSG00000002324	46.29263	-0.0001738112	0.013992113	0.7512384	0.9984822
ENSMUSG00000002325	59.15363	-0.000207108	0.012823597	0.7170609	0.9984822
ENSMUSG00000002326	68.91293	-0.001735966	0.025469019	0.0717699	0.9487356
ENSMUSG00000002329	156.5124	0.0001497284	0.010363503	0.7936097	0.9984822
ENSMUSG00000002332	216.9424	-0.0001599926	0.011360334	0.7809159	0.9984822
ENSMUSG00000002341	1390.689	-0.0005360607	0.012464587	0.4034715	0.9984822
ENSMUSG00000002342	118.2964	4.315763e-05	0.011329398	0.9394641	0.9984822
ENSMUSG00000002343	100.0386	0.0003340755	0.011852926	0.5768314	0.9984822
ENSMUSG00000002345	79.09572	8.327694e-05	0.011790017	0.8834963	0.9984822
ENSMUSG00000002346	107.2183	-8.333314e-05	0.014408402	0.8752056	0.9984822
ENSMUSG00000002365	71.35393	-0.0004775241	0.012995467	0.4455483	0.9984822
ENSMUSG00000002372	379.6457	0.0004473812	0.010010935	0.4659908	0.9984822
ENSMUSG00000002379	227.3321	6.132682e-05	0.010609866	0.9140556	0.9984822
ENSMUSG00000002384	0.3791315	-0.001044931	0.099089283	0.6486015	NA
ENSMUSG00000002393	136.8997	-0.0004594559	0.011243538	0.4597756	0.9984822
ENSMUSG00000002395	263.125	0.0003260333	0.011132364	0.584698	0.9984822
ENSMUSG00000002396	114.2998	1.035432e-05	0.010073476	0.9853797	0.9994695
ENSMUSG00000002409	141.9497	-0.0001768421	0.012337418	0.7574007	0.9984822
ENSMUSG00000002413	1926.143	-0.0003803625	0.009196081	0.5258477	0.9984822
ENSMUSG00000002416	319.0666	-0.001151824	0.015615242	0.1623531	0.9805731
ENSMUSG00000002428	303.3199	-7.14584e-05	0.009728645	0.899281	0.9984822
ENSMUSG00000002455	394.7677	4.493288e-05	0.009734528	0.9364775	0.9984822
ENSMUSG00000002458	55.29464	0.0001029084	0.012330008	0.8556113	0.9984822
ENSMUSG00000002459	135.0005	-0.0001138002	0.012026988	0.8414316	0.9984822
ENSMUSG00000002475	239.4011	-0.000125869	0.010510996	0.825582	0.9984822
ENSMUSG00000002477	135.5064	0.000164044	0.011974197	0.7749076	0.9984822
ENSMUSG00000002486	49.16989	-0.0002664515	0.012646898	0.6475314	0.9984822
ENSMUSG00000002489	1424.244	-0.000940075	0.013609947	0.2124191	0.9917004
ENSMUSG00000002496	730.1793	-0.001518453	0.018066697	0.1090309	0.9805731
ENSMUSG00000002500	0.7656052	-0.0004267483	0.061630878	0.7795999	NA
ENSMUSG00000002504	108.0143	0.0004305499	0.012301925	0.4855073	0.9984822
ENSMUSG00000002524	658.5057	0.002032466	0.019567684	0.06929795	0.9426272
ENSMUSG00000002546	525.9074	8.584712e-06	0.009580539	0.9878228	0.9994924
ENSMUSG00000002550	211.9201	-0.0007671503	0.013394237	0.2758001	0.9984822
ENSMUSG00000002565	1.231027	0.0009694124	0.054494616	0.4376265	NA
ENSMUSG00000002578	70.43037	0.0007256994	0.018811341	0.2554622	0.9984822
ENSMUSG00000002580	164.8292	-9.354807e-05	0.010855604	0.8696866	0.9984822
ENSMUSG00000002588	0.2199919	-0.001449703	0.111818206	0.5606425	NA
ENSMUSG00000002602	266.5566	0.0001632946	0.009114602	0.7737111	0.9984822
ENSMUSG00000002603	9.249913	-5.957789e-05	0.01878206	0.9068819	0.9984822
ENSMUSG00000002608	125.7717	-0.0005608194	0.016110553	0.3596275	0.9984822
ENSMUSG00000002617	262.2993	-0.0003093825	0.011496289	0.6028029	0.9984822
ENSMUSG00000002625	489.3224	-0.0002932171	0.008889288	0.6160776	0.9984822
ENSMUSG00000002633	8.770311	7.951597e-05	0.02191612	0.8858001	0.9984822
ENSMUSG00000002635	60.92707	0.001000568	0.01785953	0.1842549	0.9833355
ENSMUSG00000002658	195.9378	0.0002739602	0.011309934	0.6417938	0.9984822
ENSMUSG00000002660	163.4556	0.000130944	0.011092975	0.8191991	0.9984822
ENSMUSG00000002661	49.17965	0.0004121918	0.015470132	0.4738381	0.9984822
ENSMUSG00000002664	0.04274973	0	0.099713563	1	NA
ENSMUSG00000002668	3.863892	-0.0002527266	0.030640995	0.7304876	0.9984822
ENSMUSG00000002679	97.59947	0.0002441002	0.011497992	0.6763745	0.9984822
ENSMUSG00000002688	90.16053	0.0001798934	0.012861851	0.751167	0.9984822
ENSMUSG00000002699	21.17297	0.0001870346	0.015016899	0.7250626	0.9984822
ENSMUSG00000002718	412.4099	-0.001537738	0.018150262	0.1070088	0.9805731
ENSMUSG00000002728	245.0776	-0.0007518387	0.014744068	0.2799627	0.9984822
ENSMUSG00000002731	78.4464	-0.001997169	0.029035467	0.05477486	0.8985783
ENSMUSG00000002732	10.0153	-0.0001929845	0.01892278	0.7091738	0.9984822
ENSMUSG00000002733	219.3773	-5.087679e-05	0.009514998	0.9279721	0.9984822
ENSMUSG00000002741	319.6456	-0.0006776254	0.011660522	0.3144459	0.9984822
ENSMUSG00000002748	1179.604	-0.0004599601	0.008525569	0.4610222	0.9984822
ENSMUSG00000002763	332.804	8.393197e-05	0.009671782	0.8818646	0.9984822
ENSMUSG00000002767	127.3527	0.0001697799	0.011814197	0.7678086	0.9984822
ENSMUSG00000002768	154.3652	5.834146e-05	0.011656206	0.9181612	0.9984822
ENSMUSG00000002769	0.7594155	0.0001594369	0.065958863	0.922811	NA
ENSMUSG00000002771	33.18383	-0.0009281488	0.025773084	0.1834464	0.9833355
ENSMUSG00000002778	177.1528	0.0003427759	0.011013506	0.5670896	0.9984822
ENSMUSG00000002781	103.4724	-0.0002067468	0.010804967	0.721176	0.9984822
ENSMUSG00000002791	0.8513291	-0.0009873072	0.065479759	0.5249112	NA
ENSMUSG00000002797	80.06006	-0.0002572786	0.012328796	0.659423	0.9984822
ENSMUSG00000002799	172.5464	0.0003860089	0.011326273	0.5251904	0.9984822
ENSMUSG00000002803	224.3865	0.001213091	0.015750766	0.1506542	0.9805731
ENSMUSG00000002804	15.47049	0.0004262843	0.01915366	0.440908	0.9984822
ENSMUSG00000002808	646.1017	-0.001586697	0.017302714	0.10096	0.9805731
ENSMUSG00000002812	326.5871	-0.0001451976	0.008823465	0.7976366	0.9984822
ENSMUSG00000002814	58.31593	-0.0004582159	0.014092919	0.4528048	0.9984822
ENSMUSG00000002820	113.0163	0.0002067147	0.012349558	0.7197634	0.9984822
ENSMUSG00000002825	34.83219	0.0002992433	0.015946897	0.5793721	0.9984822
ENSMUSG00000002831	57.72068	0.02681214	0.17237604	0.001674996	0.2806205
ENSMUSG00000002833	288.7524	0.0003453043	0.012025706	0.5652481	0.9984822
ENSMUSG00000002835	24.28943	-0.0001857363	0.015545744	0.7227978	0.9984822
ENSMUSG00000002844	260.7104	0.001068019	0.014926521	0.1800499	0.9832378
ENSMUSG00000002845	64.13789	0.0007531413	0.015545221	0.2740376	0.9984822
ENSMUSG00000002846	88.07305	9.351031e-05	0.010677835	0.8696445	0.9984822
ENSMUSG00000002847	8.322528	0.0008172752	0.029737454	0.2490327	0.9984822
ENSMUSG00000002870	26.05789	0.0001464619	0.014573996	0.7838033	0.9984822
ENSMUSG00000002871	134.707	0.000256454	0.011244609	0.6618517	0.9984822
ENSMUSG00000002881	185.8606	-0.0002548605	0.010479014	0.6623919	0.9984822
ENSMUSG00000002885	52.57067	-0.003065558	0.034200286	0.02867383	0.7586275
ENSMUSG00000002897	38.60835	-0.0001886826	0.013541787	0.7354444	0.9984822
ENSMUSG00000002900	424.4906	-0.001377398	0.018058072	0.1251946	0.9805731
ENSMUSG00000002908	37.76505	9.084859e-05	0.013572897	0.8680728	0.9984822
ENSMUSG00000002910	55.65329	0.0007659105	0.015833258	0.2667237	0.9984822
ENSMUSG00000002930	2.812406	-0.0002337773	0.030595122	0.7502086	0.9984822
ENSMUSG00000002944	5.509499	-0.0001576578	0.022503294	0.7797082	0.9984822
ENSMUSG00000002948	422.4709	0.0006003218	0.009922472	0.3547462	0.9984822
ENSMUSG00000002949	326.4744	-8.335205e-05	0.009587314	0.8825811	0.9984822
ENSMUSG00000002957	1600.974	-8.386793e-05	0.007993066	0.883168	0.9984822
ENSMUSG00000002963	83.77675	0.0002876171	0.012880052	0.6225761	0.9984822
ENSMUSG00000002968	145.6751	-0.0001050371	0.011804316	0.8536777	0.9984822
ENSMUSG00000002980	69.77659	-0.0006645731	0.015707185	0.3099059	0.9984822
ENSMUSG00000002981	1023.892	0.0009995101	0.014039731	0.1960123	0.9862734
ENSMUSG00000002983	23.81134	-0.0006579862	0.017320813	0.295811	0.9984822
ENSMUSG00000002984	244.9593	0.0003694458	0.012053207	0.5414492	0.9984822
ENSMUSG00000002985	5798.449	0.0002386062	0.010503629	0.6817265	0.9984822
ENSMUSG00000002992	0.02933238	0	0.099713563	1	NA
ENSMUSG00000002996	257.7929	-0.0006748105	0.013964547	0.3182942	0.9984822
ENSMUSG00000002997	1141.612	0.000426293	0.012141575	0.4893157	0.9984822
ENSMUSG00000003031	264.2407	0.001122872	0.01434567	0.1660483	0.9805731
ENSMUSG00000003032	10.92923	0.001054853	0.031738546	0.1715968	0.9805731
ENSMUSG00000003033	255.8091	-3.936705e-05	0.009313813	0.9441176	0.9984822
ENSMUSG00000003037	175.3575	-0.0001594393	0.011200986	0.7816563	0.9984822
ENSMUSG00000003038	641.0127	0.002072794	0.020006898	0.06756652	0.935845
ENSMUSG00000003039	338.626	-0.0008245951	0.01307306	0.251445	0.9984822
ENSMUSG00000003051	0.169452	-0.0003480522	0.100537028	0.8803288	NA
ENSMUSG00000003062	260.4815	-0.0002802521	0.00965377	0.6308499	0.9984822
ENSMUSG00000003068	226.6397	-0.0004443716	0.009917683	0.4683557	0.9984822
ENSMUSG00000003070	24.19002	0.0004802067	0.016156185	0.4121677	0.9984822
ENSMUSG00000003072	462.1426	0.0001331234	0.009434498	0.8142151	0.9984822
ENSMUSG00000003099	343.2093	-0.0002796788	0.009883109	0.6320704	0.9984822
ENSMUSG00000003119	434.954	-0.0002750585	0.010958712	0.6401114	0.9984822
ENSMUSG00000003123	66.09504	-9.302082e-06	0.012959988	0.9866007	0.9994695
ENSMUSG00000003131	1321.499	0.0002357626	0.008414327	0.684174	0.9984822
ENSMUSG00000003134	548.5535	0.0003141691	0.0132451	0.5915495	0.9984822
ENSMUSG00000003135	160.3395	0.0001023047	0.009961551	0.8568663	0.9984822
ENSMUSG00000003153	1182.186	-0.0001545515	0.009384385	0.7855287	0.9984822
ENSMUSG00000003154	216.2961	0.0002314716	0.010929683	0.6910962	0.9984822
ENSMUSG00000003161	240.792	0.0006903912	0.013356191	0.3115786	0.9984822
ENSMUSG00000003166	819.5152	0.0001999785	0.008204933	0.7292575	0.9984822
ENSMUSG00000003178	302.8056	-0.0001465688	0.01232357	0.7968395	0.9984822
ENSMUSG00000003184	77.19068	0.001816318	0.024531763	0.07090122	0.9458346
ENSMUSG00000003190	5.18567	9.356874e-05	0.020157751	0.8588105	0.9984822
ENSMUSG00000003198	55.26557	-0.0004845853	0.015439637	0.4174826	0.9984822
ENSMUSG00000003199	290.0145	-0.0003281929	0.010230634	0.5799458	0.9984822
ENSMUSG00000003200	123.7229	0.0002935862	0.012579179	0.6176803	0.9984822
ENSMUSG00000003206	3.962159	-0.003484161	0.083310815	0.07030968	0.9442605
ENSMUSG00000003208	31.14749	-0.0001216197	0.014405281	0.8198661	0.9984822
ENSMUSG00000003226	2595.453	-7.574699e-05	0.008662272	0.8927941	0.9984822
ENSMUSG00000003227	3.76199	0.0015472	0.055390948	0.1992632	0.9875176
ENSMUSG00000003228	94.03119	0.0005431412	0.015585023	0.3765966	0.9984822
ENSMUSG00000003233	80.0578	-3.744427e-05	0.014533537	0.9432309	0.9984822
ENSMUSG00000003234	409.4803	-0.0002846182	0.011095033	0.6295539	0.9984822
ENSMUSG00000003235	346.1389	0.0003768727	0.011034151	0.5332329	0.9984822
ENSMUSG00000003269	257.7197	-0.000191365	0.009421982	0.7377356	0.9984822
ENSMUSG00000003271	17.79301	0.0003747771	0.017443627	0.491182	0.9984822
ENSMUSG00000003273	829.8866	0.0008426254	0.015038873	0.2446576	0.9984822
ENSMUSG00000003279	1298.418	-0.01005855	0.063096362	0.004931689	0.4151585
ENSMUSG00000003282	82.17874	0.0008218668	0.016123967	0.2448501	0.9984822
ENSMUSG00000003283	10.64249	-0.00025541	0.017050421	0.6245952	0.9984822
ENSMUSG00000003299	120.7069	-0.00014566	0.01051966	0.7992098	0.9984822
ENSMUSG00000003308	405.1583	0.0004603192	0.01002597	0.4551898	0.9984822
ENSMUSG00000003309	2.082785	-0.0008974986	0.049868867	0.4285596	0.9984822
ENSMUSG00000003316	1840.771	-0.0006600901	0.009889087	0.3203766	0.9984822
ENSMUSG00000003341	1.145894	-0.001707013	0.093298213	0.4302998	NA
ENSMUSG00000003344	335.7598	-4.59526e-05	0.009112021	0.9347246	0.9984822
ENSMUSG00000003345	464.8224	-8.792741e-05	0.008872173	0.8757457	0.9984822
ENSMUSG00000003346	358.4683	0.0008753285	0.013197769	0.2328466	0.9984822
ENSMUSG00000003348	53.59341	0.0002711128	0.013121053	0.6393161	0.9984822
ENSMUSG00000003352	469.8802	-0.0003927648	0.010856969	0.5175622	0.9984822
ENSMUSG00000003354	14.39264	0.0002227974	0.01879521	0.6679515	0.9984822
ENSMUSG00000003355	1.299643	-0.0004475784	0.051900765	0.7241586	NA
ENSMUSG00000003360	412.7771	-0.00079878	0.011663957	0.2572566	0.9984822
ENSMUSG00000003363	1616.889	-0.0003012779	0.008661266	0.6081688	0.9984822
ENSMUSG00000003378	924.7507	0.0002527232	0.012664883	0.6632015	0.9984822
ENSMUSG00000003379	0.3131099	-0.0004224131	0.097439039	0.8521169	NA
ENSMUSG00000003380	406.176	0.001227575	0.019047455	0.1394376	0.9805731
ENSMUSG00000003382	294.4523	-0.0003048577	0.010005017	0.6043238	0.9984822
ENSMUSG00000003402	280.7038	0.00108186	0.016525304	0.1758138	0.9805731
ENSMUSG00000003410	882.6738	-0.0004257009	0.009630308	0.4841429	0.9984822
ENSMUSG00000003411	189.8683	-0.001070549	0.01838043	0.1671164	0.9805731
ENSMUSG00000003418	33.2901	-0.0003618829	0.016609454	0.508498	0.9984822
ENSMUSG00000003420	63.34616	0.0008899837	0.016723558	0.2196185	0.9930713
ENSMUSG00000003421	161.4518	-3.112174e-05	0.009619703	0.9559098	0.9984822
ENSMUSG00000003423	66.83945	-0.0009875728	0.016964001	0.193769	0.9856088
ENSMUSG00000003429	738.4952	0.001040187	0.014947152	0.1868875	0.9833512
ENSMUSG00000003435	613.1105	-0.0006210772	0.010443041	0.342647	0.9984822
ENSMUSG00000003436	6.194068	-0.0008471458	0.029396488	0.2325747	0.9984822
ENSMUSG00000003437	270.858	-2.598931e-05	0.010869957	0.963503	0.9984822
ENSMUSG00000003438	89.94442	0.0002716051	0.011911277	0.644181	0.9984822
ENSMUSG00000003444	61.16095	-4.088777e-05	0.012286964	0.9420891	0.9984822
ENSMUSG00000003452	638.1629	0.0001893748	0.009443796	0.740312	0.9984822
ENSMUSG00000003458	290.2212	-0.0004353525	0.010116254	0.4765811	0.9984822
ENSMUSG00000003464	409.0059	0.0006820364	0.010924844	0.3096785	0.9984822
ENSMUSG00000003469	1639.2	9.335744e-06	0.010070346	0.9868173	0.9994695
ENSMUSG00000003476	12.19374	-0.001468503	0.039562122	0.1164	0.9805731
ENSMUSG00000003477	9.743098	-0.0003042906	0.02091942	0.5770479	0.9984822
ENSMUSG00000003484	0.5741096	-0.0001393989	0.075986295	0.9406645	NA
ENSMUSG00000003500	175.7855	-0.0002771491	0.01128847	0.6381702	0.9984822
ENSMUSG00000003518	779.9139	-0.001197659	0.015253343	0.1527174	0.9805731
ENSMUSG00000003526	122.6405	0.0003480704	0.012904501	0.5594	0.9984822
ENSMUSG00000003527	124.0914	0.002265792	0.024592111	0.05718115	0.9012093
ENSMUSG00000003528	174.5186	0.0009191448	0.015440328	0.2191511	0.9930713
ENSMUSG00000003531	123.5599	-0.0009414753	0.016639206	0.2068879	0.9893112
ENSMUSG00000003534	390.9945	0.0002664145	0.008917689	0.6462458	0.9984822
ENSMUSG00000003541	34.13807	0.000464836	0.017928192	0.4101525	0.9984822
ENSMUSG00000003545	48.00763	-0.0004414378	0.014477521	0.4618593	0.9984822
ENSMUSG00000003546	85.45816	0.0001073392	0.012853336	0.847936	0.9984822
ENSMUSG00000003549	83.21207	0.0002419957	0.011472358	0.6788674	0.9984822
ENSMUSG00000003555	0.05657123	0	0.099713563	1	NA
ENSMUSG00000003559	77.13826	0.002654973	0.029846189	0.03874787	0.8305679
ENSMUSG00000003573	30.71339	0.0005866753	0.017353193	0.332113	0.9984822
ENSMUSG00000003575	820.2223	-0.0004413669	0.014103224	0.4660129	0.9984822
ENSMUSG00000003581	125.692	0.0003632781	0.01175285	0.5475746	0.9984822
ENSMUSG00000003585	139.4706	-4.648913e-05	0.011539255	0.9347513	0.9984822
ENSMUSG00000003604	33.03271	-0.0006952619	0.01722659	0.2801846	0.9984822
ENSMUSG00000003617	104.146	-5.538418e-05	0.011683474	0.9222653	0.9984822
ENSMUSG00000003623	275.5774	0.0001197133	0.010456727	0.8338088	0.9984822
ENSMUSG00000003644	85.23778	1.704635e-05	0.011229166	0.9760561	0.9994695
ENSMUSG00000003657	96.27302	0.0001219367	0.018770575	0.8115762	0.9984822
ENSMUSG00000003660	1611.797	-0.0001224711	0.008133667	0.8300169	0.9984822
ENSMUSG00000003662	286.5294	0.0002832098	0.010461426	0.6297228	0.9984822
ENSMUSG00000003665	9.565033	-0.0007243634	0.025523174	0.2651057	0.9984822
ENSMUSG00000003680	77.5586	-0.0003853678	0.011757338	0.5263593	0.9984822
ENSMUSG00000003721	241.5394	-0.0004684592	0.009793853	0.4481549	0.9984822
ENSMUSG00000003731	579.0706	-0.0008071549	0.010062849	0.2520868	0.9984822
ENSMUSG00000003746	866.6905	0.0001535554	0.008057975	0.78949	0.9984822
ENSMUSG00000003752	55.29674	-0.001080869	0.019935049	0.1543842	0.9805731
ENSMUSG00000003762	87.73039	0.0008426855	0.017164491	0.2289383	0.9977747
ENSMUSG00000003778	620.4563	0.0002556716	0.008484499	0.6603348	0.9984822
ENSMUSG00000003779	4.915421	0.004048471	0.098628745	0.07703305	0.9610885
ENSMUSG00000003808	177.9999	-0.0001436266	0.010698315	0.8021096	0.9984822
ENSMUSG00000003809	164.2528	-0.0005418649	0.011653554	0.3979641	0.9984822
ENSMUSG00000003810	518.0912	0.0001413232	0.010776273	0.805233	0.9984822
ENSMUSG00000003812	28.2128	-0.001076947	0.022871455	0.1442962	0.9805731
ENSMUSG00000003813	223.3275	0.0007354276	0.012306164	0.2876026	0.9984822
ENSMUSG00000003814	1371.282	9.908828e-06	0.010661615	0.9860662	0.9994695
ENSMUSG00000003824	7.817531	-0.001268323	0.044959474	0.1989733	0.9875176
ENSMUSG00000003847	899.7162	-1.747702e-05	0.014200455	0.9737765	0.9994695
ENSMUSG00000003848	98.84872	-1.272844e-05	0.012011855	0.9820164	0.9994695
ENSMUSG00000003849	31.32714	0.001333595	0.027796466	0.1036006	0.9805731
ENSMUSG00000003863	489.0515	-0.003005977	0.026629534	0.03900037	0.8328476
ENSMUSG00000003865	83.83314	0.0003129744	0.012460768	0.5974066	0.9984822
ENSMUSG00000003868	106.6098	0.0003345881	0.012944325	0.5726403	0.9984822
ENSMUSG00000003872	144.2023	3.866097e-06	0.011274375	0.9945675	0.9996816
ENSMUSG00000003873	72.70235	-0.0001932848	0.012306145	0.7366542	0.9984822
ENSMUSG00000003882	2.631429	-0.0001844036	0.03276356	0.8159201	0.9984822
ENSMUSG00000003923	195.7945	0.0001042399	0.010679248	0.8549918	0.9984822
ENSMUSG00000003929	256.6171	0.0002482827	0.009861371	0.6685175	0.9984822
ENSMUSG00000003934	897.6216	0.002969786	0.025325011	0.03973359	0.8362103
ENSMUSG00000003948	1063.665	0.0005747744	0.011376531	0.3746169	0.9984822
ENSMUSG00000003949	741.5515	0.0003845727	0.01243209	0.5263985	0.9984822
ENSMUSG00000003955	83.16002	0.0003573082	0.013106232	0.5491002	0.9984822
ENSMUSG00000003970	1326.032	0.001019299	0.014749167	0.1920086	0.9852527
ENSMUSG00000003974	1403.405	0.000131168	0.007682119	0.8228267	0.9984822
